,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-33.0,-29.0,-29.0,-27.0,-27.0,-24.0,-23.0,-20.0,-16.0,-18.0,-18.0,-13.0,-10.0,-3.0,-1.0,0.0,-2.0,-6.0,-4.0,0.0,7.0,11.0,19.0,22.0,27.0,33.0,39.0,36.0,36.0,34.0,35.0,37.0,36.0,35.0,32.0,29.0,27.0,28.0,28.0,26.0,23.0,23.0,23.0,22.0,22.0,15.0,7.0,6.0,1.0,4.0,1.0,-3.0,-6.0,-12.0,-8.0,-12.0,-9.0,-11.0,-14.0,-7.0,-4.0,-2.0,1.0,1.0,-7.0,-14.0,-17.0,-27.0,-34.0,-41.0,-41.0,-38.0,-22.0,6.0,41.0,83.0,124.0,162.0,199.0,234.0,266.0,293.0,312.0,321.0,323.0,321.0,313.0,298.0,282.0,258.0,220.0,165.0,100.0,41.0,3.0,-12.0,-11.0,1.0,12.0,18.0,18.0,13.0,4.0,-2.0,-16.0,-21.0,-20.0,-17.0,-12.0,-10.0,-14.0,-19.0,-19.0,-16.0,-17.0,-14.0,-16.0,-17.0,-15.0,-10.0,-7.0,-9.0,-11.0,-17.0,-19.0,-15.0,-13.0,-14.0,-15.0,-15.0,-13.0,-7.0,-6.0,-6.0,-7.0,-10.0,-12.0,-11.0,-7.0,-13.0,-17.0,-17.0,-15.0,-8.0,-4.0,3.0,0.0,1.0,-2.0,-1.0,-1.0,-3.0,-7.0,-7.0,-3.0,4.0,14.0,11.0,9.0,6.0,4.0,3.0,6.0,4.0,4.0,5.0,5.0,9.0,13.0,14.0,12.0,12.0,13.0,13.0,14.0,0.0
1,-13.0,-11.0,-10.0,-14.0,-14.0,-13.0,-11.0,-12.0,-14.0,-16.0,-16.0,-11.0,-8.0,-7.0,-5.0,-7.0,-5.0,2.0,-1.0,0.0,-3.0,-6.0,-1.0,6.0,13.0,15.0,20.0,19.0,23.0,26.0,32.0,35.0,31.0,31.0,30.0,31.0,35.0,36.0,34.0,32.0,32.0,29.0,31.0,26.0,24.0,19.0,20.0,20.0,23.0,22.0,17.0,10.0,7.0,5.0,0.0,-2.0,-8.0,-12.0,-13.0,-11.0,-10.0,-8.0,-11.0,-11.0,-13.0,-11.0,-11.0,-10.0,-15.0,-16.0,-20.0,-22.0,-25.0,-35.0,-47.0,-54.0,-54.0,-44.0,-23.0,-1.0,26.0,66.0,110.0,152.0,194.0,230.0,263.0,290.0,310.0,325.0,326.0,321.0,309.0,294.0,277.0,252.0,205.0,140.0,77.0,29.0,1.0,-7.0,-7.0,-1.0,7.0,9.0,12.0,11.0,3.0,-6.0,-11.0,-16.0,-17.0,-19.0,-16.0,-20.0,-23.0,-27.0,-24.0,-19.0,-16.0,-16.0,-17.0,-13.0,-13.0,-10.0,-13.0,-15.0,-18.0,-27.0,-21.0,-19.0,-13.0,-12.0,-14.0,-13.0,-15.0,-13.0,-12.0,-14.0,-17.0,-15.0,-16.0,-14.0,-6.0,-5.0,-10.0,-9.0,-10.0,-7.0,-3.0,-3.0,-8.0,-12.0,-12.0,-8.0,-4.0,-2.0,1.0,1.0,-6.0,1.0,4.0,5.0,3.0,-1.0,-4.0,1.0,3.0,7.0,9.0,6.0,6.0,9.0,8.0,13.0,7.0,4.0,4.0,9.0,13.0,0.0
2,-17.0,-18.0,-19.0,-21.0,-20.0,-17.0,-15.0,-13.0,-13.0,-15.0,-15.0,-14.0,-13.0,-13.0,-14.0,-14.0,-10.0,-3.0,2.0,6.0,4.0,-1.0,1.0,4.0,12.0,17.0,19.0,21.0,21.0,27.0,35.0,38.0,39.0,37.0,31.0,33.0,33.0,32.0,31.0,24.0,22.0,24.0,27.0,27.0,29.0,29.0,24.0,22.0,19.0,12.0,6.0,-1.0,-2.0,-5.0,-1.0,0.0,-2.0,-3.0,-6.0,-10.0,-10.0,-12.0,-13.0,-13.0,-18.0,-15.0,-14.0,-5.0,-8.0,-10.0,-17.0,-24.0,-31.0,-38.0,-49.0,-55.0,-56.0,-44.0,-20.0,12.0,51.0,90.0,128.0,167.0,197.0,233.0,264.0,289.0,305.0,315.0,322.0,323.0,316.0,307.0,291.0,270.0,229.0,183.0,125.0,68.0,28.0,1.0,-9.0,-5.0,9.0,17.0,17.0,10.0,-5.0,-9.0,-13.0,-18.0,-22.0,-23.0,-25.0,-22.0,-16.0,-16.0,-16.0,-22.0,-25.0,-24.0,-24.0,-18.0,-17.0,-17.0,-17.0,-15.0,-10.0,-5.0,-7.0,-16.0,-18.0,-19.0,-18.0,-17.0,-14.0,-13.0,-13.0,-14.0,-10.0,-8.0,-3.0,-6.0,-10.0,-9.0,-9.0,-8.0,-8.0,-5.0,-5.0,-1.0,0.0,-1.0,1.0,-7.0,-5.0,-6.0,-3.0,-1.0,1.0,0.0,2.0,8.0,12.0,12.0,8.0,7.0,1.0,0.0,1.0,0.0,3.0,10.0,12.0,15.0,16.0,17.0,14.0,9.0,10.0,0.0
3,-11.0,-8.0,-10.0,-12.0,-16.0,-15.0,-17.0,-13.0,-9.0,-9.0,-9.0,-6.0,-7.0,-2.0,-3.0,-2.0,-3.0,-3.0,-2.0,2.0,7.0,9.0,13.0,16.0,19.0,26.0,26.0,28.0,27.0,29.0,30.0,37.0,38.0,40.0,39.0,34.0,35.0,34.0,35.0,36.0,30.0,26.0,24.0,27.0,29.0,31.0,31.0,29.0,21.0,16.0,12.0,8.0,6.0,5.0,0.0,-7.0,-3.0,-3.0,0.0,3.0,-3.0,-7.0,-8.0,-14.0,-13.0,-12.0,-13.0,-10.0,-10.0,-10.0,-14.0,-21.0,-32.0,-47.0,-52.0,-52.0,-46.0,-34.0,-14.0,15.0,52.0,95.0,135.0,170.0,201.0,230.0,258.0,288.0,309.0,321.0,328.0,327.0,320.0,314.0,295.0,269.0,218.0,156.0,94.0,50.0,20.0,9.0,3.0,8.0,16.0,27.0,28.0,26.0,13.0,-2.0,-12.0,-16.0,-21.0,-22.0,-25.0,-25.0,-24.0,-22.0,-15.0,-14.0,-15.0,-23.0,-21.0,-19.0,-19.0,-17.0,-18.0,-18.0,-18.0,-16.0,-16.0,-12.0,-17.0,-17.0,-21.0,-22.0,-21.0,-20.0,-18.0,-18.0,-15.0,-15.0,-13.0,-15.0,-20.0,-21.0,-18.0,-13.0,-12.0,-16.0,-18.0,-17.0,-14.0,-10.0,-7.0,-8.0,-16.0,-17.0,-16.0,-15.0,-10.0,-5.0,-6.0,-5.0,-7.0,-3.0,-3.0,-1.0,-6.0,-6.0,0.0,5.0,2.0,-2.0,-3.0,-3.0,-3.0,7.0,7.0,9.0,9.0,0.0
4,0.0,-5.0,-7.0,-8.0,-11.0,-7.0,-11.0,-11.0,-14.0,-11.0,-7.0,-8.0,-10.0,-16.0,-15.0,-16.0,-13.0,-13.0,-10.0,-12.0,-3.0,0.0,2.0,2.0,-1.0,-2.0,-1.0,2.0,15.0,21.0,22.0,20.0,29.0,34.0,36.0,37.0,35.0,30.0,33.0,33.0,36.0,38.0,38.0,32.0,32.0,31.0,32.0,30.0,25.0,21.0,19.0,19.0,19.0,17.0,14.0,7.0,5.0,3.0,2.0,1.0,-5.0,-11.0,-14.0,-16.0,-15.0,-14.0,-10.0,-9.0,-5.0,-3.0,-5.0,-9.0,-25.0,-35.0,-43.0,-51.0,-58.0,-49.0,-33.0,-6.0,25.0,63.0,101.0,138.0,173.0,208.0,240.0,272.0,297.0,313.0,324.0,327.0,327.0,315.0,296.0,266.0,226.0,175.0,114.0,60.0,20.0,-4.0,-8.0,0.0,13.0,23.0,25.0,19.0,11.0,1.0,-7.0,-15.0,-19.0,-23.0,-24.0,-15.0,-13.0,-15.0,-18.0,-23.0,-24.0,-23.0,-18.0,-15.0,-14.0,-13.0,-10.0,-9.0,-10.0,-12.0,-18.0,-17.0,-18.0,-17.0,-16.0,-18.0,-18.0,-12.0,-11.0,-8.0,-6.0,-8.0,-13.0,-14.0,-13.0,-13.0,-13.0,-13.0,-13.0,-9.0,-2.0,0.0,0.0,-5.0,-8.0,-13.0,-8.0,-6.0,-5.0,-4.0,-3.0,1.0,6.0,9.0,6.0,3.0,2.0,1.0,3.0,3.0,3.0,-2.0,0.0,5.0,8.0,11.0,11.0,9.0,8.0,9.0,11.0,0.0
5,-7.0,-8.0,-11.0,-12.0,-10.0,-8.0,-10.0,-12.0,-11.0,-11.0,-5.0,-3.0,-2.0,-5.0,-2.0,-4.0,-1.0,1.0,-1.0,-1.0,1.0,5.0,9.0,8.0,9.0,9.0,13.0,18.0,23.0,25.0,28.0,28.0,30.0,38.0,42.0,41.0,40.0,40.0,36.0,36.0,34.0,26.0,24.0,23.0,21.0,29.0,29.0,27.0,25.0,21.0,16.0,12.0,6.0,-2.0,-1.0,-2.0,0.0,-1.0,-3.0,-5.0,-7.0,-9.0,-8.0,-8.0,-11.0,-13.0,-13.0,-8.0,-10.0,-7.0,-9.0,-17.0,-29.0,-40.0,-46.0,-50.0,-47.0,-39.0,-19.0,14.0,55.0,100.0,135.0,170.0,203.0,238.0,266.0,292.0,309.0,314.0,319.0,316.0,314.0,308.0,297.0,276.0,240.0,182.0,119.0,62.0,20.0,-4.0,-14.0,-12.0,7.0,17.0,21.0,16.0,12.0,1.0,-7.0,-15.0,-20.0,-27.0,-29.0,-26.0,-26.0,-20.0,-15.0,-17.0,-18.0,-21.0,-20.0,-17.0,-18.0,-21.0,-24.0,-22.0,-18.0,-14.0,-14.0,-12.0,-13.0,-15.0,-12.0,-11.0,-15.0,-20.0,-21.0,-20.0,-14.0,-12.0,-13.0,-12.0,-13.0,-12.0,-9.0,-8.0,-8.0,-9.0,-9.0,-8.0,-8.0,0.0,0.0,0.0,-2.0,-4.0,-2.0,0.0,-3.0,-3.0,-6.0,-4.0,-2.0,2.0,3.0,6.0,5.0,3.0,4.0,10.0,7.0,6.0,2.0,4.0,8.0,14.0,14.0,14.0,12.0,0.0
6,-23.0,-19.0,-16.0,-13.0,-12.0,-13.0,-11.0,-9.0,-11.0,-15.0,-17.0,-19.0,-15.0,-14.0,-8.0,-10.0,-5.0,-2.0,1.0,4.0,1.0,3.0,0.0,3.0,9.0,18.0,19.0,23.0,26.0,34.0,37.0,41.0,39.0,34.0,33.0,36.0,35.0,36.0,33.0,33.0,31.0,33.0,33.0,31.0,28.0,21.0,19.0,19.0,19.0,17.0,10.0,6.0,1.0,4.0,5.0,2.0,-3.0,-6.0,-8.0,-11.0,-10.0,-7.0,-7.0,-8.0,-11.0,-9.0,-9.0,-4.0,-6.0,-11.0,-18.0,-21.0,-22.0,-29.0,-35.0,-45.0,-46.0,-40.0,-18.0,12.0,47.0,86.0,125.0,162.0,201.0,238.0,272.0,298.0,316.0,326.0,332.0,329.0,320.0,305.0,288.0,265.0,228.0,170.0,110.0,51.0,13.0,-6.0,-7.0,2.0,11.0,16.0,12.0,7.0,-1.0,-11.0,-16.0,-21.0,-24.0,-24.0,-20.0,-18.0,-19.0,-24.0,-25.0,-26.0,-22.0,-20.0,-19.0,-19.0,-16.0,-21.0,-19.0,-14.0,-13.0,-14.0,-19.0,-21.0,-21.0,-16.0,-14.0,-13.0,-17.0,-21.0,-15.0,-14.0,-15.0,-14.0,-18.0,-20.0,-18.0,-15.0,-6.0,-6.0,-13.0,-13.0,-11.0,-9.0,-7.0,-8.0,-12.0,-14.0,-14.0,-10.0,-3.0,-1.0,1.0,0.0,-2.0,-2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,11.0,7.0,9.0,10.0,8.0,9.0,6.0,4.0,7.0,0.0
7,-18.0,-17.0,-11.0,-8.0,-11.0,-15.0,-15.0,-13.0,-10.0,-10.0,-10.0,-12.0,-9.0,-4.0,3.0,5.0,4.0,2.0,1.0,2.0,5.0,6.0,9.0,9.0,13.0,21.0,29.0,35.0,37.0,37.0,36.0,35.0,36.0,38.0,41.0,38.0,32.0,35.0,36.0,38.0,37.0,31.0,24.0,21.0,22.0,25.0,26.0,24.0,18.0,13.0,12.0,11.0,11.0,7.0,2.0,-4.0,-10.0,-8.0,-7.0,-5.0,-7.0,-12.0,-12.0,-11.0,-8.0,-4.0,-2.0,-7.0,-11.0,-13.0,-14.0,-11.0,-15.0,-23.0,-32.0,-41.0,-44.0,-41.0,-28.0,-10.0,22.0,62.0,106.0,150.0,190.0,229.0,270.0,298.0,319.0,329.0,333.0,324.0,315.0,302.0,289.0,270.0,240.0,192.0,132.0,77.0,37.0,14.0,2.0,-1.0,3.0,10.0,15.0,12.0,12.0,0.0,-9.0,-15.0,-19.0,-19.0,-20.0,-22.0,-24.0,-27.0,-26.0,-25.0,-22.0,-23.0,-21.0,-19.0,-21.0,-19.0,-20.0,-20.0,-22.0,-25.0,-26.0,-22.0,-17.0,-20.0,-19.0,-20.0,-21.0,-19.0,-17.0,-18.0,-20.0,-21.0,-25.0,-21.0,-20.0,-15.0,-13.0,-13.0,-14.0,-13.0,-11.0,-11.0,-15.0,-15.0,-14.0,-9.0,-6.0,-6.0,-5.0,-2.0,-2.0,-1.0,-1.0,-3.0,-6.0,-5.0,-4.0,-2.0,0.0,1.0,2.0,3.0,6.0,6.0,3.0,3.0,-1.0,3.0,5.0,10.0,11.0,0.0
8,-19.0,-21.0,-20.0,-18.0,-17.0,-15.0,-17.0,-16.0,-12.0,-12.0,-14.0,-19.0,-16.0,-15.0,-12.0,-9.0,-8.0,-5.0,-1.0,0.0,5.0,4.0,2.0,-1.0,0.0,4.0,12.0,19.0,21.0,22.0,29.0,31.0,37.0,39.0,41.0,39.0,38.0,40.0,39.0,38.0,37.0,34.0,31.0,31.0,32.0,30.0,28.0,23.0,23.0,22.0,19.0,21.0,14.0,12.0,7.0,3.0,5.0,2.0,-1.0,-5.0,-5.0,-6.0,-4.0,-7.0,-6.0,-5.0,-3.0,-3.0,-6.0,-9.0,-11.0,-15.0,-21.0,-33.0,-40.0,-50.0,-48.0,-32.0,-10.0,17.0,53.0,93.0,132.0,170.0,206.0,240.0,276.0,303.0,324.0,335.0,336.0,327.0,315.0,298.0,278.0,247.0,196.0,140.0,81.0,38.0,15.0,4.0,11.0,19.0,25.0,27.0,21.0,13.0,5.0,-4.0,-10.0,-15.0,-18.0,-22.0,-20.0,-16.0,-17.0,-17.0,-20.0,-22.0,-24.0,-23.0,-19.0,-15.0,-19.0,-17.0,-15.0,-12.0,-12.0,-14.0,-17.0,-20.0,-20.0,-18.0,-16.0,-17.0,-19.0,-19.0,-11.0,-12.0,-12.0,-14.0,-16.0,-17.0,-15.0,-10.0,-12.0,-11.0,-14.0,-10.0,-5.0,-2.0,-5.0,-6.0,-10.0,-8.0,-11.0,-10.0,-8.0,-7.0,-4.0,-5.0,-4.0,2.0,4.0,2.0,-1.0,-1.0,1.0,3.0,3.0,5.0,5.0,8.0,12.0,14.0,12.0,11.0,9.0,8.0,10.0,0.0
9,-18.0,-15.0,-13.0,-13.0,-15.0,-12.0,-14.0,-11.0,-8.0,-8.0,-12.0,-18.0,-14.0,-12.0,-6.0,-2.0,0.0,1.0,5.0,6.0,8.0,5.0,-1.0,0.0,0.0,9.0,16.0,23.0,28.0,28.0,32.0,36.0,39.0,36.0,34.0,32.0,32.0,34.0,36.0,37.0,34.0,34.0,30.0,29.0,29.0,23.0,21.0,18.0,15.0,13.0,12.0,8.0,1.0,1.0,1.0,2.0,0.0,-10.0,-16.0,-14.0,-12.0,-11.0,-9.0,-7.0,-12.0,-9.0,-10.0,-6.0,-7.0,-16.0,-20.0,-25.0,-29.0,-37.0,-46.0,-46.0,-43.0,-27.0,-6.0,27.0,61.0,95.0,126.0,157.0,186.0,219.0,256.0,284.0,307.0,320.0,325.0,325.0,319.0,305.0,289.0,270.0,242.0,202.0,157.0,103.0,57.0,24.0,5.0,4.0,9.0,17.0,22.0,20.0,13.0,1.0,-7.0,-9.0,-15.0,-21.0,-21.0,-26.0,-23.0,-21.0,-24.0,-25.0,-25.0,-26.0,-23.0,-15.0,-13.0,-14.0,-13.0,-15.0,-15.0,-17.0,-23.0,-24.0,-25.0,-22.0,-19.0,-11.0,-14.0,-12.0,-16.0,-18.0,-14.0,-14.0,-10.0,-11.0,-16.0,-15.0,-12.0,-6.0,-6.0,-5.0,-8.0,-8.0,-9.0,-6.0,-8.0,-10.0,-11.0,-9.0,-7.0,-4.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,-1.0,-3.0,-3.0,0.0,2.0,10.0,13.0,10.0,9.0,9.0,8.0,12.0,13.0,11.0,0.0
