,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
0,-5.0,0.0,-4.0,-1.0,-2.0,-3.0,-4.0,-5.0,-6.0,-5.0,-2.0,1.0,3.0,6.0,8.0,10.0,11.0,15.0,14.0,15.0,14.0,17.0,20.0,22.0,24.0,27.0,26.0,25.0,24.0,18.0,17.0,16.0,15.0,14.0,16.0,17.0,17.0,19.0,19.0,15.0,12.0,4.0,2.0,-2.0,-4.0,-6.0,-6.0,-5.0,-2.0,-3.0,-2.0,-1.0,-4.0,-5.0,-6.0,-11.0,-13.0,-11.0,-10.0,-12.0,-11.0,-8.0,-4.0,-6.0,-9.0,-9.0,-12.0,-13.0,-13.0,-10.0,-12.0,-10.0,-8.0,-3.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,2.0,5.0,14.0,29.0,52.0,84.0,128.0,188.0,258.0,333.0,396.0,434.0,434.0,391.0,299.0,172.0,44.0,-81.0,-153.0,-173.0,-153.0,-109.0,-62.0,-23.0,0.0,12.0,15.0,12.0,3.0,-1.0,-4.0,-7.0,-5.0,-6.0,-3.0,-3.0,-3.0,-4.0,-2.0,-2.0,-2.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-3.0,-2.0,-6.0,-5.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,-1.0,-3.0,-2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,-1.0,-2.0,-1.0,-1.0,-3.0,-2.0,-2.0,2.0,3.0,3.0,5.0,1.0,3.0,0.0,-1.0,0.0,2.0,3.0,2.0,3.0,7.0,8.0,8.0,8.0,7.0,8.0,4.0,5.0,5.0,8.0,10.0,0.0
1,-8.0,-9.0,-7.0,-7.0,-5.0,-4.0,-5.0,-5.0,-7.0,-6.0,-7.0,-4.0,-7.0,-4.0,-1.0,1.0,4.0,8.0,10.0,11.0,11.0,11.0,14.0,15.0,16.0,16.0,19.0,20.0,23.0,27.0,22.0,20.0,17.0,17.0,18.0,18.0,16.0,18.0,18.0,16.0,18.0,14.0,9.0,5.0,2.0,-3.0,-6.0,-8.0,-9.0,-10.0,-7.0,-6.0,-5.0,-5.0,-7.0,-7.0,-8.0,-9.0,-12.0,-12.0,-11.0,-11.0,-10.0,-9.0,-8.0,-10.0,-11.0,-10.0,-8.0,-11.0,-11.0,-11.0,-9.0,-11.0,-8.0,-6.0,-1.0,0.0,1.0,4.0,3.0,7.0,14.0,27.0,52.0,89.0,137.0,198.0,271.0,346.0,402.0,427.0,403.0,324.0,196.0,68.0,-60.0,-151.0,-169.0,-141.0,-94.0,-45.0,-3.0,19.0,24.0,19.0,9.0,0.0,-6.0,-8.0,-12.0,-10.0,-4.0,-2.0,-1.0,-1.0,-4.0,-5.0,-4.0,-4.0,-4.0,-2.0,-3.0,-3.0,1.0,2.0,1.0,1.0,0.0,-2.0,-1.0,-3.0,-3.0,-2.0,1.0,3.0,3.0,5.0,5.0,4.0,3.0,1.0,0.0,-1.0,0.0,-2.0,2.0,1.0,5.0,5.0,7.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,9.0,9.0,7.0,7.0,4.0,1.0,3.0,4.0,4.0,3.0,7.0,12.0,6.0,9.0,9.0,8.0,5.0,6.0,6.0,0.0
2,-6.0,-6.0,-9.0,-9.0,-9.0,-8.0,-9.0,-7.0,-4.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0,7.0,11.0,15.0,18.0,23.0,27.0,27.0,23.0,23.0,20.0,19.0,17.0,18.0,19.0,19.0,21.0,19.0,21.0,19.0,16.0,15.0,10.0,3.0,1.0,-5.0,-4.0,-7.0,-6.0,-4.0,-4.0,-4.0,-6.0,-5.0,-11.0,-10.0,-11.0,-10.0,-12.0,-10.0,-10.0,-8.0,-6.0,-6.0,-7.0,-9.0,-9.0,-11.0,-11.0,-13.0,-13.0,-10.0,-9.0,-7.0,-5.0,-3.0,-4.0,-4.0,-4.0,-4.0,-2.0,2.0,2.0,2.0,6.0,13.0,22.0,33.0,60.0,91.0,137.0,193.0,259.0,330.0,397.0,442.0,455.0,431.0,364.0,262.0,135.0,10.0,-93.0,-153.0,-163.0,-135.0,-88.0,-44.0,-10.0,9.0,17.0,18.0,11.0,4.0,-5.0,-7.0,-8.0,-11.0,-9.0,-5.0,-5.0,-4.0,-1.0,-1.0,-1.0,-3.0,-4.0,-7.0,-4.0,-7.0,-7.0,-6.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,-5.0,-4.0,-3.0,-3.0,-4.0,-2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,-3.0,1.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,6.0,7.0,10.0,10.0,8.0,7.0,7.0,7.0,5.0,6.0,4.0,7.0,9.0,10.0,12.0,12.0,13.0,13.0,0.0
3,-6.0,-9.0,-7.0,-5.0,-4.0,-6.0,0.0,0.0,1.0,4.0,8.0,9.0,6.0,6.0,9.0,12.0,12.0,15.0,20.0,21.0,23.0,24.0,25.0,24.0,21.0,21.0,16.0,16.0,16.0,16.0,19.0,22.0,22.0,22.0,20.0,15.0,13.0,8.0,5.0,3.0,1.0,-3.0,-1.0,-1.0,0.0,-2.0,-1.0,-4.0,-5.0,-7.0,-8.0,-8.0,-6.0,-6.0,-8.0,-6.0,-5.0,-6.0,-7.0,-8.0,-8.0,-11.0,-8.0,-10.0,-9.0,-9.0,-5.0,-4.0,-4.0,-2.0,-1.0,-3.0,-1.0,-3.0,-1.0,0.0,1.0,3.0,9.0,12.0,14.0,19.0,29.0,44.0,68.0,103.0,155.0,225.0,299.0,370.0,428.0,456.0,446.0,392.0,298.0,174.0,50.0,-61.0,-139.0,-170.0,-159.0,-120.0,-76.0,-36.0,-6.0,8.0,14.0,14.0,7.0,1.0,-6.0,-7.0,-7.0,-6.0,-5.0,-3.0,0.0,1.0,-1.0,-2.0,-3.0,-4.0,-5.0,-4.0,-4.0,-1.0,-1.0,1.0,1.0,2.0,2.0,-2.0,-1.0,-2.0,-5.0,-4.0,-1.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,-2.0,0.0,-2.0,0.0,2.0,4.0,4.0,2.0,6.0,6.0,6.0,6.0,4.0,2.0,3.0,4.0,6.0,8.0,10.0,12.0,11.0,12.0,12.0,8.0,0.0
4,0.0,-2.0,-4.0,-6.0,-6.0,-8.0,-5.0,-5.0,-2.0,0.0,2.0,0.0,3.0,4.0,1.0,4.0,7.0,9.0,11.0,17.0,20.0,21.0,25.0,24.0,25.0,25.0,23.0,19.0,17.0,19.0,18.0,20.0,20.0,23.0,25.0,23.0,23.0,16.0,13.0,7.0,4.0,1.0,0.0,-2.0,-1.0,1.0,2.0,0.0,-2.0,-1.0,-3.0,-6.0,-8.0,-10.0,-8.0,-7.0,-8.0,-8.0,-3.0,-3.0,-3.0,-5.0,-7.0,-10.0,-9.0,-12.0,-6.0,-6.0,-7.0,-4.0,-2.0,-5.0,-3.0,-3.0,-3.0,-4.0,-2.0,1.0,2.0,5.0,8.0,11.0,19.0,28.0,44.0,69.0,106.0,154.0,221.0,295.0,364.0,414.0,421.0,368.0,261.0,133.0,5.0,-124.0,-167.0,-159.0,-117.0,-65.0,-16.0,13.0,26.0,26.0,16.0,8.0,-1.0,-8.0,-8.0,-8.0,-7.0,-4.0,-4.0,-1.0,-3.0,-2.0,0.0,0.0,-2.0,-2.0,-1.0,-3.0,-4.0,-3.0,-2.0,-1.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,-1.0,-2.0,-1.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-3.0,-3.0,0.0,1.0,1.0,4.0,3.0,6.0,3.0,8.0,5.0,4.0,2.0,1.0,1.0,-1.0,1.0,2.0,2.0,5.0,7.0,10.0,7.0,7.0,6.0,7.0,5.0,4.0,8.0,7.0,10.0,11.0,14.0,11.0,11.0,0.0
5,-4.0,-2.0,-6.0,-9.0,-9.0,-11.0,-6.0,-8.0,-6.0,-4.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,2.0,3.0,5.0,9.0,12.0,13.0,16.0,18.0,20.0,22.0,21.0,20.0,20.0,17.0,15.0,15.0,17.0,14.0,19.0,19.0,17.0,18.0,14.0,9.0,4.0,0.0,-1.0,-3.0,-5.0,-2.0,-2.0,-4.0,0.0,-2.0,-5.0,-8.0,-8.0,-9.0,-9.0,-9.0,-9.0,-6.0,-8.0,-5.0,-4.0,-8.0,-10.0,-7.0,-10.0,-11.0,-11.0,-8.0,-8.0,-5.0,-2.0,-2.0,0.0,-1.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,7.0,14.0,28.0,45.0,75.0,116.0,178.0,243.0,317.0,386.0,434.0,451.0,426.0,357.0,248.0,119.0,-10.0,-121.0,-167.0,-161.0,-123.0,-73.0,-29.0,2.0,19.0,21.0,16.0,7.0,-1.0,-7.0,-9.0,-9.0,-7.0,-9.0,-3.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-4.0,-3.0,-6.0,-5.0,-6.0,-4.0,-2.0,-1.0,1.0,4.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,1.0,1.0,-1.0,-2.0,-3.0,-1.0,-3.0,-1.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,7.0,7.0,8.0,8.0,7.0,5.0,5.0,4.0,3.0,5.0,8.0,6.0,7.0,9.0,10.0,10.0,0.0
6,-6.0,-9.0,-7.0,-10.0,-8.0,-7.0,-5.0,-2.0,-1.0,2.0,1.0,6.0,7.0,6.0,7.0,9.0,12.0,14.0,15.0,17.0,19.0,21.0,21.0,24.0,23.0,23.0,22.0,17.0,16.0,20.0,21.0,18.0,20.0,26.0,23.0,22.0,17.0,14.0,11.0,6.0,1.0,-1.0,-3.0,-3.0,-2.0,0.0,-2.0,-5.0,-4.0,-8.0,-5.0,-7.0,-7.0,-7.0,-8.0,-8.0,-6.0,-4.0,-5.0,-6.0,-6.0,-7.0,-9.0,-8.0,-9.0,-8.0,-5.0,-5.0,-3.0,-1.0,-3.0,-3.0,-2.0,-3.0,-2.0,-1.0,0.0,1.0,5.0,6.0,9.0,15.0,23.0,39.0,64.0,101.0,149.0,217.0,294.0,369.0,431.0,457.0,441.0,371.0,259.0,131.0,3.0,-111.0,-164.0,-169.0,-139.0,-92.0,-46.0,-10.0,9.0,18.0,16.0,9.0,3.0,-1.0,-7.0,-10.0,-8.0,-6.0,-3.0,-1.0,-3.0,1.0,-1.0,-2.0,-2.0,-2.0,-4.0,-4.0,-5.0,-4.0,-1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,-3.0,-4.0,-2.0,0.0,-1.0,1.0,3.0,3.0,2.0,2.0,-2.0,-1.0,-1.0,-3.0,-4.0,-1.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,-1.0,3.0,5.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,4.0,3.0,5.0,5.0,9.0,10.0,12.0,9.0,13.0,14.0,12.0,0.0
7,0.0,1.0,-2.0,-1.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,9.0,12.0,15.0,18.0,18.0,20.0,20.0,21.0,19.0,21.0,19.0,18.0,20.0,19.0,19.0,19.0,19.0,19.0,20.0,16.0,15.0,9.0,12.0,10.0,8.0,5.0,3.0,2.0,-3.0,-5.0,-5.0,-13.0,-11.0,-7.0,-9.0,-7.0,-7.0,-5.0,-5.0,-6.0,-7.0,-10.0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0,-8.0,-6.0,-8.0,-7.0,-4.0,-6.0,-9.0,-5.0,-7.0,-4.0,-2.0,2.0,3.0,6.0,9.0,17.0,29.0,48.0,77.0,120.0,178.0,253.0,331.0,399.0,435.0,429.0,363.0,252.0,123.0,-5.0,-127.0,-176.0,-169.0,-132.0,-80.0,-36.0,-6.0,10.0,14.0,12.0,9.0,0.0,-6.0,-9.0,-9.0,-9.0,-5.0,-4.0,-1.0,-1.0,0.0,-2.0,-3.0,-4.0,-1.0,-5.0,-7.0,-5.0,-6.0,-4.0,-1.0,1.0,-1.0,0.0,-1.0,-2.0,0.0,-2.0,-2.0,-4.0,-1.0,1.0,0.0,2.0,5.0,4.0,6.0,3.0,4.0,3.0,3.0,0.0,-2.0,4.0,1.0,4.0,7.0,6.0,5.0,6.0,5.0,2.0,-1.0,4.0,3.0,7.0,7.0,8.0,12.0,12.0,13.0,13.0,10.0,8.0,7.0,5.0,9.0,11.0,14.0,16.0,16.0,18.0,18.0,16.0,0.0
8,-9.0,-8.0,-5.0,-4.0,-6.0,-7.0,-6.0,-6.0,-9.0,-9.0,-10.0,-7.0,-5.0,-3.0,0.0,1.0,2.0,6.0,6.0,6.0,6.0,10.0,13.0,13.0,17.0,21.0,21.0,23.0,26.0,26.0,25.0,24.0,18.0,18.0,16.0,16.0,18.0,19.0,22.0,21.0,18.0,15.0,13.0,8.0,3.0,-1.0,-5.0,-7.0,-7.0,-7.0,-4.0,-3.0,-4.0,-4.0,-4.0,-6.0,-8.0,-10.0,-12.0,-12.0,-10.0,-11.0,-8.0,-7.0,-6.0,-6.0,-8.0,-8.0,-13.0,-12.0,-14.0,-11.0,-9.0,-7.0,-4.0,-3.0,-3.0,-2.0,-1.0,0.0,0.0,2.0,8.0,18.0,39.0,70.0,116.0,178.0,251.0,329.0,395.0,433.0,435.0,393.0,304.0,183.0,55.0,-69.0,-146.0,-170.0,-154.0,-112.0,-64.0,-24.0,3.0,15.0,15.0,11.0,5.0,-2.0,-5.0,-5.0,-7.0,-5.0,-5.0,-2.0,-5.0,-4.0,-4.0,-2.0,0.0,0.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,-5.0,-2.0,-1.0,-1.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,-1.0,2.0,-4.0,-2.0,-2.0,0.0,3.0,1.0,0.0,3.0,5.0,4.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,8.0,8.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,0.0
9,-5.0,-7.0,-7.0,-8.0,-12.0,-8.0,-7.0,-5.0,-2.0,1.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,10.0,14.0,17.0,22.0,23.0,26.0,25.0,22.0,18.0,16.0,19.0,15.0,20.0,21.0,21.0,23.0,24.0,23.0,22.0,15.0,10.0,2.0,-1.0,-4.0,-7.0,-8.0,-8.0,-6.0,-4.0,-2.0,-2.0,-6.0,-7.0,-9.0,-10.0,-13.0,-12.0,-12.0,-12.0,-9.0,-10.0,-9.0,-11.0,-13.0,-14.0,-15.0,-13.0,-14.0,-11.0,-12.0,-10.0,-8.0,-5.0,-6.0,-3.0,-3.0,-3.0,-5.0,-2.0,-4.0,-1.0,1.0,5.0,10.0,17.0,33.0,55.0,89.0,138.0,203.0,279.0,352.0,411.0,444.0,432.0,373.0,271.0,143.0,14.0,-104.0,-166.0,-175.0,-144.0,-97.0,-51.0,-16.0,5.0,14.0,14.0,8.0,1.0,-3.0,-4.0,-6.0,-8.0,-8.0,-8.0,-7.0,-3.0,-2.0,0.0,1.0,0.0,-1.0,-2.0,-4.0,-3.0,-4.0,-3.0,-2.0,-1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,-2.0,-1.0,-2.0,1.0,1.0,3.0,5.0,4.0,2.0,1.0,-1.0,0.0,-3.0,-5.0,-2.0,-3.0,0.0,1.0,-1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,-2.0,1.0,2.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,5.0,6.0,7.0,11.0,10.0,0.0
10,-7.0,-5.0,-4.0,-5.0,-2.0,-1.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0,4.0,8.0,13.0,17.0,19.0,20.0,19.0,23.0,22.0,20.0,19.0,15.0,15.0,17.0,22.0,22.0,25.0,24.0,23.0,19.0,18.0,16.0,12.0,8.0,7.0,4.0,2.0,-3.0,-4.0,-5.0,-10.0,-9.0,-8.0,-11.0,-10.0,-7.0,-9.0,-12.0,-10.0,-8.0,-8.0,-9.0,-10.0,-11.0,-17.0,-14.0,-16.0,-12.0,-14.0,-14.0,-12.0,-7.0,-8.0,-8.0,-9.0,-8.0,-9.0,-11.0,-11.0,-10.0,-10.0,-6.0,-5.0,1.0,2.0,3.0,5.0,3.0,6.0,12.0,21.0,31.0,57.0,91.0,137.0,198.0,266.0,342.0,408.0,450.0,456.0,413.0,328.0,204.0,76.0,-53.0,-153.0,-180.0,-159.0,-114.0,-64.0,-27.0,0.0,11.0,15.0,10.0,5.0,-4.0,-9.0,-9.0,-5.0,-3.0,-4.0,-5.0,-4.0,-7.0,-6.0,-7.0,-6.0,-4.0,-3.0,-2.0,-1.0,0.0,1.0,-1.0,0.0,-4.0,-4.0,-2.0,-1.0,0.0,2.0,2.0,2.0,0.0,2.0,-1.0,-1.0,-3.0,-3.0,-2.0,-1.0,0.0,1.0,4.0,6.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,10.0,8.0,7.0,7.0,4.0,6.0,5.0,5.0,7.0,6.0,9.0,10.0,11.0,11.0,12.0,12.0,11.0,12.0,10.0,8.0,6.0,12.0,0.0
11,1.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,5.0,5.0,9.0,13.0,12.0,13.0,15.0,14.0,16.0,16.0,21.0,23.0,23.0,23.0,22.0,25.0,23.0,23.0,20.0,19.0,17.0,17.0,15.0,17.0,16.0,16.0,13.0,11.0,7.0,4.0,3.0,-6.0,-7.0,-7.0,-8.0,-8.0,-10.0,-7.0,-6.0,-4.0,-4.0,-4.0,-7.0,-8.0,-9.0,-12.0,-13.0,-13.0,-14.0,-14.0,-11.0,-8.0,-11.0,-8.0,-9.0,-10.0,-12.0,-13.0,-14.0,-11.0,-8.0,-5.0,-3.0,0.0,-1.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,9.0,14.0,23.0,41.0,63.0,94.0,137.0,192.0,260.0,334.0,399.0,433.0,425.0,365.0,256.0,127.0,-3.0,-131.0,-180.0,-176.0,-140.0,-91.0,-42.0,-9.0,10.0,15.0,14.0,7.0,-1.0,-7.0,-11.0,-13.0,-11.0,-9.0,-9.0,-7.0,-6.0,-6.0,-4.0,-5.0,-2.0,-5.0,-4.0,-5.0,-5.0,-8.0,-6.0,-6.0,-4.0,-4.0,0.0,1.0,0.0,3.0,-1.0,-2.0,-5.0,-4.0,-5.0,-3.0,-1.0,2.0,1.0,3.0,4.0,0.0,-2.0,0.0,-1.0,-1.0,-3.0,-5.0,-3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,-2.0,-2.0,-1.0,-2.0,1.0,2.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,-1.0,3.0,7.0,5.0,10.0,12.0,0.0
